fsw,cap,ind,pl_c
171578.9474,0.000118474,0.000668421,5.41E-07
171578.9474,0.000118474,0.000715789,4.73E-07
171578.9474,0.000118474,0.000763158,4.16E-07
171578.9474,0.000118474,0.000810526,3.70E-07
171578.9474,0.000118474,0.000857895,3.31E-07
171578.9474,0.000118474,0.000905263,2.98E-07
171578.9474,0.000118474,0.000952632,2.69E-07
171578.9474,0.000118474,0.001,2.45E-07
171578.9474,0.000154211,0.0001,1.85E-05
171578.9474,0.000154211,0.000147368,8.60E-06
171578.9474,0.000154211,0.000194737,4.95E-06
171578.9474,0.000154211,0.000242105,3.21E-06
171578.9474,0.000154211,0.000289474,2.26E-06
171578.9474,0.000154211,0.000336842,1.67E-06
171578.9474,0.000154211,0.000384211,1.29E-06
171578.9474,0.000154211,0.000431579,1.02E-06
171578.9474,0.000154211,0.000478947,8.33E-07
171578.9474,0.000154211,0.000526316,6.92E-07
171578.9474,0.000154211,0.000573684,5.84E-07
171578.9474,0.000154211,0.000621053,4.99E-07
171578.9474,0.000154211,0.000668421,4.32E-07
171578.9474,0.000154211,0.000715789,3.77E-07
171578.9474,0.000154211,0.000763158,3.32E-07
171578.9474,0.000154211,0.000810526,2.95E-07
171578.9474,0.000154211,0.000857895,2.64E-07
171578.9474,0.000154211,0.000905263,2.38E-07
171578.9474,0.000154211,0.000952632,2.15E-07
171578.9474,0.000154211,0.001,1.95E-07
171578.9474,0.000189947,0.0001,1.53E-05
171578.9474,0.000189947,0.000147368,7.13E-06
171578.9474,0.000189947,0.000194737,4.10E-06
171578.9474,0.000189947,0.000242105,2.66E-06
171578.9474,0.000189947,0.000289474,1.87E-06
171578.9474,0.000189947,0.000336842,1.38E-06
171578.9474,0.000189947,0.000384211,1.07E-06
171578.9474,0.000189947,0.000431579,8.48E-07
171578.9474,0.000189947,0.000478947,6.90E-07
171578.9474,0.000189947,0.000526316,5.73E-07
171578.9474,0.000189947,0.000573684,4.84E-07
171578.9474,0.000189947,0.000621053,4.14E-07
171578.9474,0.000189947,0.000668421,3.58E-07
171578.9474,0.000189947,0.000715789,3.13E-07
171578.9474,0.000189947,0.000763158,2.75E-07
171578.9474,0.000189947,0.000810526,2.45E-07
171578.9474,0.000189947,0.000857895,2.19E-07
171578.9474,0.000189947,0.000905263,1.97E-07
171578.9474,0.000189947,0.000952632,1.78E-07
171578.9474,0.000189947,0.001,1.62E-07
171578.9474,0.000225684,0.0001,1.31E-05
171578.9474,0.000225684,0.000147368,6.08E-06
171578.9474,0.000225684,0.000194737,3.50E-06
171578.9474,0.000225684,0.000242105,2.27E-06
171578.9474,0.000225684,0.000289474,1.59E-06
171578.9474,0.000225684,0.000336842,1.18E-06
171578.9474,0.000225684,0.000384211,9.09E-07
171578.9474,0.000225684,0.000431579,7.22E-07
171578.9474,0.000225684,0.000478947,5.88E-07
171578.9474,0.000225684,0.000526316,4.88E-07
171578.9474,0.000225684,0.000573684,4.12E-07
171578.9474,0.000225684,0.000621053,3.52E-07
171578.9474,0.000225684,0.000668421,3.05E-07
171578.9474,0.000225684,0.000715789,2.66E-07
171578.9474,0.000225684,0.000763158,2.35E-07
171578.9474,0.000225684,0.000810526,2.08E-07
171578.9474,0.000225684,0.000857895,1.86E-07
171578.9474,0.000225684,0.000905263,1.68E-07
171578.9474,0.000225684,0.000952632,1.52E-07
171578.9474,0.000225684,0.001,1.38E-07
171578.9474,0.000261421,0.0001,1.14E-05
171578.9474,0.000261421,0.000147368,5.29E-06
171578.9474,0.000261421,0.000194737,3.04E-06
171578.9474,0.000261421,0.000242105,1.97E-06
171578.9474,0.000261421,0.000289474,1.39E-06
171578.9474,0.000261421,0.000336842,1.03E-06
171578.9474,0.000261421,0.000384211,7.91E-07
171578.9474,0.000261421,0.000431579,6.28E-07
171578.9474,0.000261421,0.000478947,5.12E-07
171578.9474,0.000261421,0.000526316,4.25E-07
171578.9474,0.000261421,0.000573684,3.58E-07
171578.9474,0.000261421,0.000621053,3.06E-07
171578.9474,0.000261421,0.000668421,2.65E-07
171578.9474,0.000261421,0.000715789,2.32E-07
171578.9474,0.000261421,0.000763158,2.04E-07
171578.9474,0.000261421,0.000810526,1.81E-07
171578.9474,0.000261421,0.000857895,1.62E-07
171578.9474,0.000261421,0.000905263,1.46E-07
171578.9474,0.000261421,0.000952632,1.32E-07
171578.9474,0.000261421,0.001,1.20E-07
171578.9474,0.000297158,0.0001,1.01E-05
171578.9474,0.000297158,0.000147368,4.68E-06
171578.9474,0.000297158,0.000194737,2.69E-06
171578.9474,0.000297158,0.000242105,1.75E-06
171578.9474,0.000297158,0.000289474,1.23E-06
171578.9474,0.000297158,0.000336842,9.08E-07
171578.9474,0.000297158,0.000384211,6.99E-07
171578.9474,0.000297158,0.000431579,5.56E-07
171578.9474,0.000297158,0.000478947,4.52E-07
171578.9474,0.000297158,0.000526316,3.76E-07
171578.9474,0.000297158,0.000573684,3.17E-07
171578.9474,0.000297158,0.000621053,2.71E-07
171578.9474,0.000297158,0.000668421,2.34E-07
171578.9474,0.000297158,0.000715789,2.05E-07
171578.9474,0.000297158,0.000763158,1.80E-07
171578.9474,0.000297158,0.000810526,1.60E-07
171578.9474,0.000297158,0.000857895,1.43E-07
171578.9474,0.000297158,0.000905263,1.29E-07
171578.9474,0.000297158,0.000952632,1.17E-07
171578.9474,0.000297158,0.001,1.06E-07
171578.9474,0.000332895,0.0001,9.02E-06
171578.9474,0.000332895,0.000147368,4.19E-06
171578.9474,0.000332895,0.000194737,2.41E-06
171578.9474,0.000332895,0.000242105,1.57E-06
171578.9474,0.000332895,0.000289474,1.10E-06
171578.9474,0.000332895,0.000336842,8.13E-07
171578.9474,0.000332895,0.000384211,6.27E-07
171578.9474,0.000332895,0.000431579,4.98E-07
171578.9474,0.000332895,0.000478947,4.05E-07
171578.9474,0.000332895,0.000526316,3.36E-07
171578.9474,0.000332895,0.000573684,2.84E-07
171578.9474,0.000332895,0.000621053,2.43E-07
171578.9474,0.000332895,0.000668421,2.10E-07
171578.9474,0.000332895,0.000715789,1.83E-07
171578.9474,0.000332895,0.000763158,1.62E-07
171578.9474,0.000332895,0.000810526,1.44E-07
171578.9474,0.000332895,0.000857895,1.28E-07
171578.9474,0.000332895,0.000905263,1.15E-07
171578.9474,0.000332895,0.000952632,1.04E-07
171578.9474,0.000332895,0.001,9.49E-08
171578.9474,0.000368632,0.0001,8.17E-06
171578.9474,0.000368632,0.000147368,3.80E-06
171578.9474,0.000368632,0.000194737,2.18E-06
171578.9474,0.000368632,0.000242105,1.42E-06
171578.9474,0.000368632,0.000289474,9.95E-07
171578.9474,0.000368632,0.000336842,7.36E-07
171578.9474,0.000368632,0.000384211,5.68E-07
171578.9474,0.000368632,0.000431579,4.51E-07
171578.9474,0.000368632,0.000478947,3.67E-07
171578.9474,0.000368632,0.000526316,3.05E-07
171578.9474,0.000368632,0.000573684,2.57E-07
171578.9474,0.000368632,0.000621053,2.20E-07
171578.9474,0.000368632,0.000668421,1.90E-07
171578.9474,0.000368632,0.000715789,1.66E-07
171578.9474,0.000368632,0.000763158,1.46E-07
171578.9474,0.000368632,0.000810526,1.30E-07
171578.9474,0.000368632,0.000857895,1.16E-07
171578.9474,0.000368632,0.000905263,1.05E-07
171578.9474,0.000368632,0.000952632,9.46E-08
171578.9474,0.000368632,0.001,8.60E-08
171578.9474,0.000404368,0.0001,7.46E-06
171578.9474,0.000404368,0.000147368,3.47E-06
171578.9474,0.000404368,0.000194737,1.99E-06
171578.9474,0.000404368,0.000242105,1.29E-06
171578.9474,0.000404368,0.000289474,9.08E-07
171578.9474,0.000404368,0.000336842,6.73E-07
171578.9474,0.000404368,0.000384211,5.18E-07
171578.9474,0.000404368,0.000431579,4.12E-07
171578.9474,0.000404368,0.000478947,3.35E-07
171578.9474,0.000404368,0.000526316,2.78E-07
171578.9474,0.000404368,0.000573684,2.35E-07
171578.9474,0.000404368,0.000621053,2.01E-07
171578.9474,0.000404368,0.000668421,1.74E-07
171578.9474,0.000404368,0.000715789,1.52E-07
171578.9474,0.000404368,0.000763158,1.34E-07
171578.9474,0.000404368,0.000810526,1.19E-07
171578.9474,0.000404368,0.000857895,1.06E-07
171578.9474,0.000404368,0.000905263,9.55E-08
171578.9474,0.000404368,0.000952632,8.64E-08
171578.9474,0.000404368,0.001,7.85E-08
171578.9474,0.000440105,0.0001,6.87E-06
171578.9474,0.000440105,0.000147368,3.19E-06
171578.9474,0.000440105,0.000194737,1.83E-06
171578.9474,0.000440105,0.000242105,1.19E-06
171578.9474,0.000440105,0.000289474,8.36E-07
171578.9474,0.000440105,0.000336842,6.19E-07
171578.9474,0.000440105,0.000384211,4.77E-07
171578.9474,0.000440105,0.000431579,3.79E-07
171578.9474,0.000440105,0.000478947,3.09E-07
171578.9474,0.000440105,0.000526316,2.56E-07
171578.9474,0.000440105,0.000573684,2.16E-07
171578.9474,0.000440105,0.000621053,1.85E-07
171578.9474,0.000440105,0.000668421,1.60E-07
171578.9474,0.000440105,0.000715789,1.40E-07
171578.9474,0.000440105,0.000763158,1.23E-07
171578.9474,0.000440105,0.000810526,1.09E-07
171578.9474,0.000440105,0.000857895,9.77E-08
171578.9474,0.000440105,0.000905263,8.79E-08
171578.9474,0.000440105,0.000952632,7.95E-08
171578.9474,0.000440105,0.001,7.23E-08
171578.9474,0.000475842,0.0001,6.36E-06
171578.9474,0.000475842,0.000147368,2.95E-06
171578.9474,0.000475842,0.000194737,1.70E-06
171578.9474,0.000475842,0.000242105,1.10E-06
171578.9474,0.000475842,0.000289474,7.74E-07
171578.9474,0.000475842,0.000336842,5.73E-07
171578.9474,0.000475842,0.000384211,4.42E-07
171578.9474,0.000475842,0.000431579,3.51E-07
171578.9474,0.000475842,0.000478947,2.86E-07
171578.9474,0.000475842,0.000526316,2.37E-07
171578.9474,0.000475842,0.000573684,2.00E-07
171578.9474,0.000475842,0.000621053,1.71E-07
171578.9474,0.000475842,0.000668421,1.48E-07
171578.9474,0.000475842,0.000715789,1.29E-07
171578.9474,0.000475842,0.000763158,1.14E-07
171578.9474,0.000475842,0.000810526,1.01E-07
171578.9474,0.000475842,0.000857895,9.05E-08
171578.9474,0.000475842,0.000905263,8.14E-08
171578.9474,0.000475842,0.000952632,7.36E-08
171578.9474,0.000475842,0.001,6.69E-08
171578.9474,0.000511579,0.0001,5.92E-06
171578.9474,0.000511579,0.000147368,2.75E-06
171578.9474,0.000511579,0.000194737,1.58E-06
171578.9474,0.000511579,0.000242105,1.03E-06
171578.9474,0.000511579,0.000289474,7.21E-07
171578.9474,0.000511579,0.000336842,5.34E-07
171578.9474,0.000511579,0.000384211,4.11E-07
171578.9474,0.000511579,0.000431579,3.27E-07
171578.9474,0.000511579,0.000478947,2.66E-07
171578.9474,0.000511579,0.000526316,2.21E-07
171578.9474,0.000511579,0.000573684,1.86E-07
171578.9474,0.000511579,0.000621053,1.59E-07
171578.9474,0.000511579,0.000668421,1.38E-07
171578.9474,0.000511579,0.000715789,1.20E-07
171578.9474,0.000511579,0.000763158,1.06E-07
171578.9474,0.000511579,0.000810526,9.42E-08
171578.9474,0.000511579,0.000857895,8.43E-08
171578.9474,0.000511579,0.000905263,7.58E-08
171578.9474,0.000511579,0.000952632,6.86E-08
171578.9474,0.000511579,0.001,6.23E-08
171578.9474,0.000547316,0.0001,5.54E-06
171578.9474,0.000547316,0.000147368,2.57E-06
171578.9474,0.000547316,0.000194737,1.48E-06
171578.9474,0.000547316,0.000242105,9.61E-07
171578.9474,0.000547316,0.000289474,6.74E-07
171578.9474,0.000547316,0.000336842,4.99E-07
171578.9474,0.000547316,0.000384211,3.85E-07
171578.9474,0.000547316,0.000431579,3.06E-07
171578.9474,0.000547316,0.000478947,2.49E-07
171578.9474,0.000547316,0.000526316,2.07E-07
171578.9474,0.000547316,0.000573684,1.74E-07
171578.9474,0.000547316,0.000621053,1.49E-07
171578.9474,0.000547316,0.000668421,1.29E-07
171578.9474,0.000547316,0.000715789,1.13E-07
171578.9474,0.000547316,0.000763158,9.92E-08
171578.9474,0.000547316,0.000810526,8.81E-08
171578.9474,0.000547316,0.000857895,7.88E-08
171578.9474,0.000547316,0.000905263,7.09E-08
171578.9474,0.000547316,0.000952632,6.41E-08
171578.9474,0.000547316,0.001,5.83E-08
171578.9474,0.000583053,0.0001,5.21E-06
171578.9474,0.000583053,0.000147368,2.42E-06
171578.9474,0.000583053,0.000194737,1.39E-06
171578.9474,0.000583053,0.000242105,9.03E-07
171578.9474,0.000583053,0.000289474,6.33E-07
171578.9474,0.000583053,0.000336842,4.69E-07
171578.9474,0.000583053,0.000384211,3.61E-07
171578.9474,0.000583053,0.000431579,2.87E-07
171578.9474,0.000583053,0.000478947,2.34E-07
171578.9474,0.000583053,0.000526316,1.94E-07
171578.9474,0.000583053,0.000573684,1.64E-07
171578.9474,0.000583053,0.000621053,1.40E-07
171578.9474,0.000583053,0.000668421,1.21E-07
171578.9474,0.000583053,0.000715789,1.06E-07
171578.9474,0.000583053,0.000763158,9.32E-08
171578.9474,0.000583053,0.000810526,8.28E-08
171578.9474,0.000583053,0.000857895,7.40E-08
171578.9474,0.000583053,0.000905263,6.66E-08
171578.9474,0.000583053,0.000952632,6.02E-08
171578.9474,0.000583053,0.001,5.47E-08
171578.9474,0.000618789,0.0001,4.91E-06
171578.9474,0.000618789,0.000147368,2.28E-06
171578.9474,0.000618789,0.000194737,1.31E-06
171578.9474,0.000618789,0.000242105,8.51E-07
171578.9474,0.000618789,0.000289474,5.97E-07
171578.9474,0.000618789,0.000336842,4.42E-07
171578.9474,0.000618789,0.000384211,3.41E-07
171578.9474,0.000618789,0.000431579,2.71E-07
171578.9474,0.000618789,0.000478947,2.20E-07
171578.9474,0.000618789,0.000526316,1.83E-07
171578.9474,0.000618789,0.000573684,1.54E-07
171578.9474,0.000618789,0.000621053,1.32E-07
171578.9474,0.000618789,0.000668421,1.14E-07
171578.9474,0.000618789,0.000715789,9.97E-08
171578.9474,0.000618789,0.000763158,8.79E-08
171578.9474,0.000618789,0.000810526,7.81E-08
171578.9474,0.000618789,0.000857895,6.98E-08
171578.9474,0.000618789,0.000905263,6.28E-08
171578.9474,0.000618789,0.000952632,5.68E-08
171578.9474,0.000618789,0.001,5.16E-08
171578.9474,0.000654526,0.0001,4.64E-06
171578.9474,0.000654526,0.000147368,2.16E-06
171578.9474,0.000654526,0.000194737,1.24E-06
171578.9474,0.000654526,0.000242105,8.05E-07
171578.9474,0.000654526,0.000289474,5.65E-07
171578.9474,0.000654526,0.000336842,4.18E-07
171578.9474,0.000654526,0.000384211,3.22E-07
171578.9474,0.000654526,0.000431579,2.56E-07
171578.9474,0.000654526,0.000478947,2.08E-07
171578.9474,0.000654526,0.000526316,1.73E-07
171578.9474,0.000654526,0.000573684,1.46E-07
171578.9474,0.000654526,0.000621053,1.25E-07
171578.9474,0.000654526,0.000668421,1.08E-07
171578.9474,0.000654526,0.000715789,9.43E-08
171578.9474,0.000654526,0.000763158,8.31E-08
171578.9474,0.000654526,0.000810526,7.38E-08
171578.9474,0.000654526,0.000857895,6.60E-08
171578.9474,0.000654526,0.000905263,5.94E-08
171578.9474,0.000654526,0.000952632,5.37E-08
171578.9474,0.000654526,0.001,4.90E-08
171578.9474,0.000690263,0.0001,4.41E-06
171578.9474,0.000690263,0.000147368,2.05E-06
171578.9474,0.000690263,0.000194737,1.18E-06
171578.9474,0.000690263,0.000242105,7.64E-07
171578.9474,0.000690263,0.000289474,5.36E-07
171578.9474,0.000690263,0.000336842,3.97E-07
171578.9474,0.000690263,0.000384211,3.06E-07
171578.9474,0.000690263,0.000431579,2.43E-07
171578.9474,0.000690263,0.000478947,1.98E-07
171578.9474,0.000690263,0.000526316,1.64E-07
171578.9474,0.000690263,0.000573684,1.38E-07
171578.9474,0.000690263,0.000621053,1.18E-07
171578.9474,0.000690263,0.000668421,1.02E-07
171578.9474,0.000690263,0.000715789,8.95E-08
171578.9474,0.000690263,0.000763158,7.88E-08
171578.9474,0.000690263,0.000810526,7.00E-08
171578.9474,0.000690263,0.000857895,6.26E-08
171578.9474,0.000690263,0.000905263,5.63E-08
171578.9474,0.000690263,0.000952632,5.12E-08
171578.9474,0.000690263,0.001,5.17E-08
171578.9474,0.000726,0.0001,4.19E-06
171578.9474,0.000726,0.000147368,1.95E-06
171578.9474,0.000726,0.000194737,1.12E-06
171578.9474,0.000726,0.000242105,7.26E-07
171578.9474,0.000726,0.000289474,5.10E-07
171578.9474,0.000726,0.000336842,3.77E-07
171578.9474,0.000726,0.000384211,2.91E-07
171578.9474,0.000726,0.000431579,2.31E-07
171578.9474,0.000726,0.000478947,1.88E-07
171578.9474,0.000726,0.000526316,1.56E-07
171578.9474,0.000726,0.000573684,1.32E-07
171578.9474,0.000726,0.000621053,1.13E-07
171578.9474,0.000726,0.000668421,9.74E-08
171578.9474,0.000726,0.000715789,8.51E-08
171578.9474,0.000726,0.000763158,7.50E-08
171578.9474,0.000726,0.000810526,6.66E-08
171578.9474,0.000726,0.000857895,5.96E-08
171578.9474,0.000726,0.000905263,5.37E-08
171578.9474,0.000726,0.000952632,5.35E-08
171578.9474,0.000726,0.001,2.81E-06
181052.6316,4.70E-05,0.0001,3.31E-05
181052.6316,4.70E-05,0.000147368,1.54E-05
181052.6316,4.70E-05,0.000194737,8.89E-06
181052.6316,4.70E-05,0.000242105,5.77E-06
181052.6316,4.70E-05,0.000289474,4.05E-06
181052.6316,4.70E-05,0.000336842,3.00E-06
181052.6316,4.70E-05,0.000384211,2.32E-06
181052.6316,4.70E-05,0.000431579,1.84E-06
181052.6316,4.70E-05,0.000478947,1.50E-06
181052.6316,4.70E-05,0.000526316,1.24E-06
181052.6316,4.70E-05,0.000573684,1.05E-06
181052.6316,4.70E-05,0.000621053,8.97E-07
181052.6316,4.70E-05,0.000668421,7.77E-07
181052.6316,4.70E-05,0.000715789,6.79E-07
181052.6316,4.70E-05,0.000763158,5.99E-07
181052.6316,4.70E-05,0.000810526,5.32E-07
181052.6316,4.70E-05,0.000857895,4.76E-07
181052.6316,4.70E-05,0.000905263,4.28E-07
181052.6316,4.70E-05,0.000952632,3.87E-07
181052.6316,4.70E-05,0.001,3.52E-07
181052.6316,8.27E-05,0.0001,2.54E-05
181052.6316,8.27E-05,0.000147368,1.18E-05
181052.6316,8.27E-05,0.000194737,6.79E-06
181052.6316,8.27E-05,0.000242105,4.42E-06
181052.6316,8.27E-05,0.000289474,3.10E-06
181052.6316,8.27E-05,0.000336842,2.30E-06
181052.6316,8.27E-05,0.000384211,1.77E-06
181052.6316,8.27E-05,0.000431579,1.41E-06
181052.6316,8.27E-05,0.000478947,1.14E-06
181052.6316,8.27E-05,0.000526316,9.51E-07
181052.6316,8.27E-05,0.000573684,8.02E-07
181052.6316,8.27E-05,0.000621053,6.86E-07
181052.6316,8.27E-05,0.000668421,5.93E-07
181052.6316,8.27E-05,0.000715789,5.19E-07
181052.6316,8.27E-05,0.000763158,4.57E-07
181052.6316,8.27E-05,0.000810526,4.06E-07
181052.6316,8.27E-05,0.000857895,3.63E-07
181052.6316,8.27E-05,0.000905263,3.27E-07
181052.6316,8.27E-05,0.000952632,2.96E-07
181052.6316,8.27E-05,0.001,2.69E-07
181052.6316,0.000118474,0.0001,1.95E-05
181052.6316,0.000118474,0.000147368,9.09E-06
181052.6316,0.000118474,0.000194737,5.23E-06
181052.6316,0.000118474,0.000242105,3.39E-06
181052.6316,0.000118474,0.000289474,2.38E-06
181052.6316,0.000118474,0.000336842,1.76E-06
181052.6316,0.000118474,0.000384211,1.36E-06
181052.6316,0.000118474,0.000431579,1.08E-06
181052.6316,0.000118474,0.000478947,8.80E-07
181052.6316,0.000118474,0.000526316,7.30E-07
181052.6316,0.000118474,0.000573684,6.16E-07
181052.6316,0.000118474,0.000621053,5.27E-07
181052.6316,0.000118474,0.000668421,4.56E-07
181052.6316,0.000118474,0.000715789,3.98E-07
181052.6316,0.000118474,0.000763158,3.51E-07
181052.6316,0.000118474,0.000810526,3.12E-07
181052.6316,0.000118474,0.000857895,2.79E-07
181052.6316,0.000118474,0.000905263,2.51E-07
181052.6316,0.000118474,0.000952632,2.27E-07
181052.6316,0.000118474,0.001,2.06E-07
181052.6316,0.000154211,0.0001,1.57E-05
181052.6316,0.000154211,0.000147368,7.29E-06
181052.6316,0.000154211,0.000194737,4.19E-06
181052.6316,0.000154211,0.000242105,2.72E-06
181052.6316,0.000154211,0.000289474,1.91E-06
181052.6316,0.000154211,0.000336842,1.41E-06
181052.6316,0.000154211,0.000384211,1.09E-06
181052.6316,0.000154211,0.000431579,8.66E-07
181052.6316,0.000154211,0.000478947,7.05E-07
181052.6316,0.000154211,0.000526316,5.85E-07
181052.6316,0.000154211,0.000573684,4.94E-07
181052.6316,0.000154211,0.000621053,4.22E-07
181052.6316,0.000154211,0.000668421,3.65E-07
181052.6316,0.000154211,0.000715789,3.19E-07
181052.6316,0.000154211,0.000763158,2.81E-07
181052.6316,0.000154211,0.000810526,2.50E-07
181052.6316,0.000154211,0.000857895,2.24E-07
181052.6316,0.000154211,0.000905263,2.01E-07
181052.6316,0.000154211,0.000952632,1.82E-07
181052.6316,0.000154211,0.001,1.65E-07
181052.6316,0.000189947,0.0001,1.30E-05
181052.6316,0.000189947,0.000147368,6.06E-06
181052.6316,0.000189947,0.000194737,3.48E-06
181052.6316,0.000189947,0.000242105,2.26E-06
181052.6316,0.000189947,0.000289474,1.59E-06
181052.6316,0.000189947,0.000336842,1.17E-06
181052.6316,0.000189947,0.000384211,9.06E-07
181052.6316,0.000189947,0.000431579,7.20E-07
181052.6316,0.000189947,0.000478947,5.86E-07
181052.6316,0.000189947,0.000526316,4.86E-07
181052.6316,0.000189947,0.000573684,4.10E-07
181052.6316,0.000189947,0.000621053,3.51E-07
181052.6316,0.000189947,0.000668421,3.03E-07
181052.6316,0.000189947,0.000715789,2.65E-07
181052.6316,0.000189947,0.000763158,2.34E-07
181052.6316,0.000189947,0.000810526,2.08E-07
181052.6316,0.000189947,0.000857895,1.86E-07
181052.6316,0.000189947,0.000905263,1.67E-07
181052.6316,0.000189947,0.000952632,1.51E-07
181052.6316,0.000189947,0.001,1.37E-07
181052.6316,0.000225684,0.0001,1.11E-05
181052.6316,0.000225684,0.000147368,5.17E-06
181052.6316,0.000225684,0.000194737,2.97E-06
181052.6316,0.000225684,0.000242105,1.93E-06
181052.6316,0.000225684,0.000289474,1.35E-06
181052.6316,0.000225684,0.000336842,1.00E-06
181052.6316,0.000225684,0.000384211,7.72E-07
181052.6316,0.000225684,0.000431579,6.14E-07
181052.6316,0.000225684,0.000478947,4.99E-07
181052.6316,0.000225684,0.000526316,4.15E-07
181052.6316,0.000225684,0.000573684,3.50E-07
181052.6316,0.000225684,0.000621053,2.99E-07
181052.6316,0.000225684,0.000668421,2.59E-07
181052.6316,0.000225684,0.000715789,2.26E-07
181052.6316,0.000225684,0.000763158,1.99E-07
181052.6316,0.000225684,0.000810526,1.77E-07
181052.6316,0.000225684,0.000857895,1.58E-07
181052.6316,0.000225684,0.000905263,1.42E-07
181052.6316,0.000225684,0.000952632,1.29E-07
181052.6316,0.000225684,0.001,1.17E-07
181052.6316,0.000261421,0.0001,9.69E-06
181052.6316,0.000261421,0.000147368,4.50E-06
181052.6316,0.000261421,0.000194737,2.59E-06
181052.6316,0.000261421,0.000242105,1.68E-06
181052.6316,0.000261421,0.000289474,1.18E-06
181052.6316,0.000261421,0.000336842,8.72E-07
181052.6316,0.000261421,0.000384211,6.72E-07
181052.6316,0.000261421,0.000431579,5.34E-07
181052.6316,0.000261421,0.000478947,4.35E-07
181052.6316,0.000261421,0.000526316,3.61E-07
181052.6316,0.000261421,0.000573684,3.05E-07
181052.6316,0.000261421,0.000621053,2.60E-07
181052.6316,0.000261421,0.000668421,2.25E-07
181052.6316,0.000261421,0.000715789,1.97E-07
181052.6316,0.000261421,0.000763158,1.73E-07
181052.6316,0.000261421,0.000810526,1.54E-07
181052.6316,0.000261421,0.000857895,1.38E-07
181052.6316,0.000261421,0.000905263,1.24E-07
181052.6316,0.000261421,0.000952632,1.12E-07
181052.6316,0.000261421,0.001,1.02E-07
181052.6316,0.000297158,0.0001,8.57E-06
181052.6316,0.000297158,0.000147368,3.98E-06
181052.6316,0.000297158,0.000194737,2.29E-06
181052.6316,0.000297158,0.000242105,1.49E-06
181052.6316,0.000297158,0.000289474,1.04E-06
181052.6316,0.000297158,0.000336842,7.72E-07
181052.6316,0.000297158,0.000384211,5.95E-07
181052.6316,0.000297158,0.000431579,4.73E-07
181052.6316,0.000297158,0.000478947,3.85E-07
181052.6316,0.000297158,0.000526316,3.19E-07
181052.6316,0.000297158,0.000573684,2.69E-07
181052.6316,0.000297158,0.000621053,2.30E-07
181052.6316,0.000297158,0.000668421,1.99E-07
181052.6316,0.000297158,0.000715789,1.74E-07
181052.6316,0.000297158,0.000763158,1.53E-07
181052.6316,0.000297158,0.000810526,1.36E-07
181052.6316,0.000297158,0.000857895,1.22E-07
181052.6316,0.000297158,0.000905263,1.10E-07
181052.6316,0.000297158,0.000952632,9.91E-08
181052.6316,0.000297158,0.001,9.01E-08
181052.6316,0.000332895,0.0001,7.69E-06
181052.6316,0.000332895,0.000147368,3.57E-06
181052.6316,0.000332895,0.000194737,2.05E-06
181052.6316,0.000332895,0.000242105,1.33E-06
181052.6316,0.000332895,0.000289474,9.35E-07
181052.6316,0.000332895,0.000336842,6.92E-07
181052.6316,0.000332895,0.000384211,5.33E-07
181052.6316,0.000332895,0.000431579,4.24E-07
181052.6316,0.000332895,0.000478947,3.45E-07
181052.6316,0.000332895,0.000526316,2.86E-07
181052.6316,0.000332895,0.000573684,2.41E-07
181052.6316,0.000332895,0.000621053,2.06E-07
181052.6316,0.000332895,0.000668421,1.79E-07
181052.6316,0.000332895,0.000715789,1.56E-07
181052.6316,0.000332895,0.000763158,1.38E-07
181052.6316,0.000332895,0.000810526,1.22E-07
181052.6316,0.000332895,0.000857895,1.09E-07
181052.6316,0.000332895,0.000905263,9.83E-08
181052.6316,0.000332895,0.000952632,8.89E-08
181052.6316,0.000332895,0.001,8.08E-08
181052.6316,0.000368632,0.0001,6.96E-06
181052.6316,0.000368632,0.000147368,3.23E-06
181052.6316,0.000368632,0.000194737,1.86E-06
181052.6316,0.000368632,0.000242105,1.21E-06
181052.6316,0.000368632,0.000289474,8.47E-07
181052.6316,0.000368632,0.000336842,6.27E-07
181052.6316,0.000368632,0.000384211,4.83E-07
181052.6316,0.000368632,0.000431579,3.84E-07
181052.6316,0.000368632,0.000478947,3.12E-07
181052.6316,0.000368632,0.000526316,2.59E-07
181052.6316,0.000368632,0.000573684,2.19E-07
181052.6316,0.000368632,0.000621053,1.87E-07
181052.6316,0.000368632,0.000668421,1.62E-07
181052.6316,0.000368632,0.000715789,1.41E-07
181052.6316,0.000368632,0.000763158,1.25E-07
181052.6316,0.000368632,0.000810526,1.11E-07
181052.6316,0.000368632,0.000857895,9.89E-08
181052.6316,0.000368632,0.000905263,8.90E-08
181052.6316,0.000368632,0.000952632,8.05E-08
181052.6316,0.000368632,0.001,7.31E-08
181052.6316,0.000404368,0.0001,6.36E-06
181052.6316,0.000404368,0.000147368,2.95E-06
181052.6316,0.000404368,0.000194737,1.70E-06
181052.6316,0.000404368,0.000242105,1.10E-06
181052.6316,0.000404368,0.000289474,7.73E-07
181052.6316,0.000404368,0.000336842,5.72E-07
181052.6316,0.000404368,0.000384211,4.41E-07
181052.6316,0.000404368,0.000431579,3.51E-07
181052.6316,0.000404368,0.000478947,2.85E-07
181052.6316,0.000404368,0.000526316,2.37E-07
181052.6316,0.000404368,0.000573684,2.00E-07
181052.6316,0.000404368,0.000621053,1.71E-07
181052.6316,0.000404368,0.000668421,1.48E-07
